# mid-IR sky transmission 5-30um
# 20%-ile = 1.0mm H2O, sec z = 1.0
#  
# Sept 2001 - Scott Fisher
#
#  Wavelength   Transmission
#  (nm)  

6119		0.00000
6120		0.00009
6121		0.00107
6122		0.00510
6123		0.01452
6124		0.02897
6125		0.04819
6126		0.06041
6127		0.04628
6128		0.07339
6129		0.12826
6130		0.12795
6131		0.16489
6132		0.17888
6133		0.17985
6134		0.17301
6135		0.15701
6136		0.12965
6137		0.08753
6138		0.02628
6139		0.00613
6140		0.00404
6141		0.00025
6142		0.00000
6143		0.00000
6144		0.00000
6145		0.00006
6146		0.00220
6147		0.01403
6148		0.03466
6149		0.05034
6150		0.04766
6151		0.02323
6152		0.02291
6153		0.02050
6154		0.00915
6155		0.00173
6156		0.00015
6157		0.00000
6158		0.00000
6159		0.00000
6160		0.00000
6161		0.00000
6162		0.00000
6163		0.00000
6164		0.00029
6165		0.00452
6166		0.00963
6167		0.01163
6168		0.03796
6169		0.02341
6170		0.00612
6171		0.03141
6172		0.04640
6173		0.04261
6174		0.03959
6175		0.02005
6176		0.01520
6177		0.00948
6178		0.00339
6179		0.00073
6180		0.00006
6181		0.00000
6182		0.00000
6183		0.00000
6184		0.00000
6185		0.00000
6186		0.00000
6187		0.00000
6188		0.00000
6189		0.00000
6190		0.00000
6191		0.00014
6192		0.00131
6193		0.00564
6194		0.01576
6195		0.03272
6196		0.05630
6197		0.08442
6198		0.10678
6199		0.07875
6200		0.14262
6201		0.20442
6202		0.20020
6203		0.16889
6204		0.27451
6205		0.30356
6206		0.30636
6207		0.28482
6208		0.27635
6209		0.23672
6210		0.14831
6211		0.03459
6212		0.00069
6213		0.00000
6214		0.00049
6215		0.02242
6216		0.11507
6217		0.21660
6218		0.26763
6219		0.24760
6220		0.13749
6221		0.01814
6222		0.00013
6223		0.00036
6224		0.01639
6225		0.18599
6226		0.36347
6227		0.46606
6228		0.51149
6229		0.54387
6230		0.55420
6231		0.54283
6232		0.52914
6233		0.48307
6234		0.36537
6235		0.19533
6236		0.03639
6237		0.00047
6238		0.00087
6239		0.01703
6240		0.19911
6241		0.36499
6242		0.41031
6243		0.32027
6244		0.09530
6245		0.00237
6246		0.03464
6247		0.25139
6248		0.44644
6249		0.55905
6250		0.62268
6251		0.65294
6252		0.66333
6253		0.66902
6254		0.63590
6255		0.68204
6256		0.66266
6257		0.67271
6258		0.67319
6259		0.64549
6260		0.58975
6261		0.58092
6262		0.49380
6263		0.28470
6264		0.04151
6265		0.01164
6266		0.16667
6267		0.34511
6268		0.35630
6269		0.24078
6270		0.06767
6271		0.00238
6272		0.00118
6273		0.05049
6274		0.21883
6275		0.39850
6276		0.50609
6277		0.55826
6278		0.57865
6279		0.55554
6280		0.41153
6281		0.33523
6282		0.10051
6283		0.03111
6284		0.28549
6285		0.49062
6286		0.53586
6287		0.45966
6288		0.18800
6289		0.05657
6290		0.03169
6291		0.07329
6292		0.36870
6293		0.54502
6294		0.61266
6295		0.63554
6296		0.64472
6297		0.64909
6298		0.64426
6299		0.59883
6300		0.60923
6301		0.57838
6302		0.61625
6303		0.63621
6304		0.62813
